9,33,24,34,30,34,26,28,32,27,24,25,24,31,26,31,33,31,48,43,38,47,38,47,37,47,67,66,64,61,61,59,60,60,56,48,47,45,41,40,43,35,36,40,38,31,30,29,48,41,44,40,22,11,25,8,25,27,44,38,17,19,38,46,26,12,18,34,12,0,17,34,34,30,33,53,49,49,23,29,16,18,9,21,34,43,29,33,9,59,7,20,23,30,26,29,24,43,5,17,15
19,18,14,20,18,21,18,20,22,42,38,39,36,45,38,43,45,42,64,59,54,64,54,64,54,64,71,68,69,64,65,62,65,66,60,35,34,32,29,27,29,23,22,25,23,19,20,40,64,57,50,52,40,24,21,10,37,44,62,55,21,10,45,57,40,29,32,39,10,17,0,33,28,34,51,70,62,67,29,29,25,17,27,38,45,53,47,50,15,71,22,30,31,31,30,38,25,59,19,35,4
25,50,47,52,51,54,51,53,55,58,57,58,57,63,60,64,66,65,54,50,46,55,47,56,48,58,39,36,36,32,33,30,33,36,28,30,30,27,25,25,30,21,26,31,28,52,53,63,55,48,21,36,47,45,11,35,25,46,67,65,50,22,20,35,32,33,30,13,25,34,33,0,10,63,57,78,43,66,57,60,19,16,39,36,27,32,53,61,41,50,29,20,16,5,10,20,10,71,39,43,36
27,42,42,45,45,47,46,49,50,60,58,60,58,65,61,65,67,66,62,58,54,64,55,65,55,66,47,43,45,40,43,39,42,45,37,20,20,17,15,15,20,11,17,21,18,46,47,64,63,57,31,45,51,45,9,33,32,51,73,69,48,18,30,45,39,37,35,23,23,34,28,10,0,61,62,83,53,73,55,57,24,15,42,42,36,42,58,65,39,60,31,26,24,13,18,28,13,75,39,47,32
39,33,25,32,26,30,21,19,23,26,21,20,16,25,15,20,20,15,69,64,60,66,58,65,57,64,97,96,94,91,91,89,90,90,86,69,67,66,63,61,63,57,56,58,57,28,25,15,68,62,74,66,37,20,53,28,54,44,51,40,13,43,67,74,52,38,45,64,38,30,34,63,61,0,43,55,75,60,7,8,46,47,30,45,63,71,40,37,22,85,37,50,53,59,56,58,53,42,25,34,29
36,65,55,65,60,65,55,55,60,18,22,23,27,21,29,26,28,32,28,24,22,25,20,23,18,21,75,76,72,71,68,69,67,65,66,80,79,76,73,72,76,66,69,73,71,62,60,30,26,23,54,35,11,30,53,41,33,11,11,10,40,51,47,45,26,25,27,49,44,33,51,57,62,43,0,21,40,17,37,50,38,47,24,20,38,43,4,8,38,49,31,36,40,52,46,39,48,16,32,16,48
57,82,72,81,76,81,71,70,75,30,35,35,40,30,40,35,35,40,39,37,38,35,36,33,34,30,93,94,90,90,86,88,85,82,85,101,100,97,94,93,97,87,90,94,91,78,76,40,37,37,73,52,32,47,74,60,54,32,11,15,55,72,67,61,47,46,48,69,65,53,70,78,83,55,21,0,55,18,51,63,59,68,43,41,57,60,24,20,56,62,52,57,61,73,67,60,70,13,51,36,67
42,80,73,82,78,83,75,77,81,55,57,59,61,59,64,64,66,68,17,18,18,21,20,23,22,25,39,41,36,37,33,36,32,28,33,73,73,70,68,68,73,63,68,73,70,80,79,66,19,18,25,9,39,55,48,56,25,32,45,50,65,55,23,9,23,37,31,30,52,49,62,43,53,75,40,55,0,38,68,77,37,47,45,29,17,11,40,49,58,9,41,31,31,40,36,25,42,56,52,41,62
49,82,72,82,77,82,72,72,77,34,39,39,44,36,45,42,43,47,21,20,22,17,20,15,19,12,76,78,74,74,70,72,69,65,69,93,92,89,86,85,89,80,83,88,85,79,77,46,19,21,58,36,27,47,65,57,41,23,10,21,57,65,52,45,34,38,38,56,59,49,67,66,73,60,17,18,38,0,55,67,50,60,40,31,42,44,21,23,55,44,46,46,50,62,56,47,60,24,49,32,64
32,33,23,32,26,31,21,20,25,21,16,16,11,21,11,17,17,13,62,57,53,60,52,59,50,57,90,89,87,84,84,82,83,83,79,65,63,62,59,57,59,53,52,55,53,28,26,12,61,55,67,59,31,13,47,22,46,38,46,36,8,38,60,67,45,31,38,57,32,23,29,57,55,7,37,51,68,55,0,12,40,41,23,38,55,64,34,32,16,77,30,43,46,53,49,51,47,38,18,27,25
38,25,17,23,18,22,13,11,15,33,28,28,23,33,23,28,28,23,73,68,64,71,62,70,61,69,96,94,94,90,90,88,89,89,85,63,61,60,57,55,56,52,50,51,50,19,16,23,72,66,73,68,42,22,49,25,55,49,58,48,12,39,67,76,54,40,46,63,34,29,29,60,57,8,50,63,77,67,12,0,46,44,32,48,64,72,46,44,20,87,37,50,53,57,54,58,50,50,25,38,25
7,43,37,45,42,46,40,42,45,38,37,39,39,43,42,45,47,47,42,37,32,42,32,42,33,43,50,49,48,44,44,42,43,43,39,42,42,39,36,35,40,30,33,38,35,44,43,45,42,35,27,28,27,27,15,21,12,27,48,45,34,18,21,32,17,13,11,17,14,16,25,19,24,46,38,59,37,50,40,46,0,11,20,18,20,28,34,41,25,46,10,5,7,14,10,13,10,51,21,24,25
12,36,31,38,36,39,35,38,40,45,42,44,43,49,45,50,52,50,53,48,43,53,43,54,44,54,53,51,51,47,48,45,47,48,42,32,31,28,25,24,29,19,22,27,24,37,38,48,53,46,32,38,36,30,6,19,23,38,58,54,34,8,28,41,28,22,22,21,9,18,17,16,15,47,47,68,47,60,41,44,11,0,26,29,30,37,44,50,25,55,16,16,15,13,12,22,7,60,23,32,20
14,42,32,42,37,42,33,34,38,18,17,19,19,23,22,25,27,27,41,36,31,40,30,39,30,38,69,68,66,63,62,61,61,60,58,58,56,54,50,49,53,44,46,50,48,39,38,25,40,34,45,36,13,9,32,17,24,18,35,28,20,28,38,44,22,8,15,37,21,9,27,39,42,30,24,43,45,40,23,32,20,26,0,15,33,41,19,24,15,55,10,22,26,35,30,29,30,33,9,8,24
19,55,46,56,51,56,47,49,53,27,28,30,32,32,34,36,38,39,26,21,16,26,16,26,16,26,58,58,55,53,51,51,50,48,48,61,60,58,55,54,58,48,52,56,54,53,52,37,26,19,35,21,12,25,34,29,13,9,30,29,36,34,28,30,8,9,7,29,29,21,38,36,42,45,20,41,29,31,38,48,18,29,15,0,20,27,17,25,29,39,16,16,20,31,26,19,29,35,23,11,36
27,64,57,66,63,67,60,62,66,47,48,50,51,52,54,56,58,59,27,24,20,29,22,30,23,32,38,38,35,33,31,31,30,28,28,56,56,53,51,51,56,46,51,56,53,64,64,57,28,22,16,9,32,42,31,41,9,27,46,47,52,37,10,12,12,24,17,14,35,34,45,27,36,63,38,57,17,42,55,64,20,30,33,20,0,8,36,45,43,26,26,15,14,23,19,8,25,54,38,31,46
35,72,66,74,71,75,68,70,74,54,55,57,59,59,62,63,65,66,26,24,22,29,24,30,26,33,32,34,29,29,25,27,25,22,25,62,62,59,57,57,62,52,57,62,59,73,72,64,27,23,15,8,38,50,37,49,17,33,49,53,60,45,12,3,19,32,26,19,43,43,53,32,42,71,43,60,11,44,64,72,28,37,41,27,8,0,42,51,52,18,35,23,22,29,25,15,32,59,47,38,54
32,61,51,61,56,61,51,51,56,15,19,20,24,19,26,24,26,29,29,25,22,26,21,25,19,23,74,74,71,69,67,67,66,64,64,76,75,72,69,68,72,63,65,69,67,58,56,28,28,24,52,34,7,26,49,37,31,9,15,11,36,47,45,44,24,21,23,46,40,29,47,53,58,40,4,24,40,21,34,46,34,44,19,17,36,42,0,9,34,49,28,33,37,48,43,37,45,18,28,12,44
38,62,51,61,56,61,51,51,56,11,16,16,21,13,22,18,20,24,37,33,31,33,29,32,27,29,83,83,80,78,76,76,75,73,73,82,80,78,75,73,77,68,70,74,72,58,56,23,35,32,61,43,14,27,56,40,39,18,14,4,36,52,54,53,33,28,31,55,45,33,50,61,65,37,8,20,49,23,32,44,41,50,24,25,45,51,9,0,36,58,33,41,45,56,51,45,52,10,31,17,47
17,27,17,27,22,27,18,19,23,26,22,24,20,29,23,28,30,27,56,51,46,55,45,54,45,54,76,74,73,69,69,68,68,69,65,50,49,47,43,42,45,38,38,41,39,24,22,25,55,49,53,49,28,8,31,6,34,33,48,40,9,22,47,55,35,21,27,43,16,9,15,41,39,22,38,56,58,55,16,20,25,25,15,29,43,52,34,36,0,68,17,29,32,37,34,38,31,44,6,23,11
52,90,83,91,88,92,85,87,91,64,66,68,71,68,73,73,75,78,23,25,26,27,28,29,30,32,37,41,35,37,32,36,32,26,34,80,80,77,75,75,80,70,75,80,77,90,89,76,25,25,30,19,48,65,56,66,34,42,52,58,75,63,30,15,33,47,41,37,61,59,71,50,60,85,49,62,9,44,77,87,46,55,55,39,26,18,49,58,68,0,51,41,40,47,44,33,50,64,62,50,71
4,39,31,40,37,41,33,35,39,29,27,29,29,34,32,35,37,37,42,37,32,42,32,42,32,42,60,59,57,54,53,52,52,52,49,48,47,44,41,40,44,35,37,42,39,38,38,35,42,35,37,32,20,17,22,14,17,23,43,38,25,19,30,38,18,7,10,27,13,7,22,29,31,37,31,52,41,46,30,37,10,16,10,16,26,35,28,33,17,51,0,13,16,24,20,21,19,43,12,16,20
12,49,42,50,47,51,45,47,50,39,39,41,41,44,44,47,49,49,37,32,27,38,28,38,29,39,47,46,44,41,40,39,39,39,36,46,45,43,40,39,44,34,38,43,40,49,49,47,37,30,24,22,26,30,18,26,7,25,46,44,38,23,17,27,12,14,9,15,20,20,30,20,26,50,36,57,31,46,43,50,5,16,22,16,15,23,33,41,29,41,13,0,4,15,10,8,13,51,25,24,30
14,50,44,52,49,53,47,49,53,43,43,45,45,48,48,51,53,53,39,34,30,40,30,40,31,42,43,42,41,37,37,35,36,36,32,44,43,40,38,37,42,32,37,42,39,51,50,51,39,32,20,23,30,33,17,28,8,29,50,48,41,23,14,25,15,18,13,11,21,23,31,16,24,53,40,61,31,50,46,53,7,15,26,20,14,22,37,45,32,40,16,4,0,12,6,6,11,55,28,28,32
21,48,45,51,49,52,48,51,53,53,52,54,53,58,56,60,62,61,49,46,41,51,42,52,43,53,40,38,38,33,34,31,34,36,29,33,33,30,28,28,33,23,28,33,30,50,51,59,50,44,20,32,42,41,10,32,20,41,62,60,46,20,17,32,27,28,25,10,22,30,31,5,13,59,52,73,40,62,53,57,14,13,35,31,23,29,48,56,37,47,24,15,12,0,5,15,6,66,35,38,33
17,48,44,50,48,52,47,49,52,48,47,49,49,53,52,55,57,57,44,40,36,46,37,47,38,48,42,40,39,35,35,33,34,36,30,38,37,34,32,32,37,27,32,37,34,50,50,55,45,39,19,28,36,37,12,29,14,35,56,54,43,20,15,29,21,23,19,9,20,26,30,10,18,56,46,67,36,56,49,54,10,12,30,26,19,25,43,51,34,44,20,10,6,5,0,11,6,60,31,33,32
20,57,50,58,56,60,53,55,59,46,46,48,48,51,51,54,56,56,34,30,26,35,27,36,28,38,39,39,36,34,32,32,31,31,29,49,48,45,43,43,48,38,43,48,45,57,57,54,34,28,16,17,31,38,23,34,6,28,49,49,47,30,9,19,13,21,15,9,28,29,38,20,28,58,39,60,25,47,51,58,13,22,29,19,8,15,37,45,38,33,21,8,6,15,11,0,17,55,33,30,39
15,43,39,45,43,46,42,45,47,48,47,49,47,53,50,54,56,55,50,45,41,51,41,51,42,52,46,44,44,39,40,38,40,41,35,33,32,29,26,26,31,21,26,31,28,44,45,53,50,43,25,34,38,35,6,25,19,38,59,56,40,14,21,35,26,24,22,15,16,24,25,10,13,53,48,70,42,60,47,50,10,7,30,29,25,32,45,52,31,50,19,13,11,6,6,17,0,62,29,34,27
48,70,59,69,64,68,58,58,62,18,22,22,27,17,27,22,22,27,42,38,38,38,36,36,34,33,91,92,88,87,84,85,83,81,82,91,90,88,84,83,87,78,80,84,81,65,63,27,40,38,70,51,24,35,66,49,49,26,13,6,43,62,63,61,42,38,41,64,55,43,59,71,75,42,16,13,56,24,38,50,51,60,33,35,54,59,18,10,44,64,43,51,55,66,60,55,62,0,40,27,55
14,33,23,33,28,33,24,25,30,23,20,21,19,27,22,26,28,26,50,44,40,49,39,48,38,47,72,71,69,66,65,64,64,64,61,52,51,49,45,44,47,39,40,43,41,30,29,25,49,43,49,43,22,6,30,8,29,27,43,35,13,23,42,50,29,15,21,39,16,5,19,39,39,25,32,51,52,49,18,25,21,23,9,23,38,47,28,31,6,62,12,25,28,35,31,33,29,40,0,17,15
20,50,40,50,45,50,40,41,46,16,16,18,20,21,23,24,26,27,34,29,25,33,24,32,23,31,69,69,66,64,62,62,61,59,59,64,63,61,57,56,60,51,53,57,55,47,45,26,34,28,46,32,5,16,38,25,24,10,27,21,27,35,39,41,19,10,15,38,28,17,35,43,47,34,16,36,41,32,27,38,24,32,8,11,31,38,12,17,23,50,16,24,28,38,33,30,34,27,17,0,32
19,18,12,20,17,21,15,17,20,38,34,35,31,41,34,39,41,38,63,58,53,62,52,62,52,62,73,71,71,67,67,65,67,68,62,40,38,37,33,31,34,28,27,30,28,18,18,36,62,56,52,52,37,20,25,7,37,42,59,51,17,14,46,58,39,27,31,41,11,15,4,36,32,29,48,67,62,64,25,25,25,20,24,36,46,54,44,47,11,71,20,30,32,33,32,39,27,55,15,32,0
